music{ id = "gb/29_the_conch_horn", description = "29 - The conch horn" }
music{ id = "gb/30_richard_villa", description = "30 - Richard's villa" }
music{ id = "gb/31_kiki_bridge", description = "31- Kiki's bridge" }
music{ id = "gb/32_kanalet_castle", description = "32 - Kanalet castle" }
music{ id = "gb/33_level_3_key_cavern", description = "33 - Level 3 - Key cavern" }
music{ id = "gb/34_the_sea_lily_bell", description = "34 - The sea lily's bell" }
music{ id = "gb/35_dream_shrine_entrance", description = "35 - Dream shrine entrance" }
music{ id = "gb/36_falling_asleep", description = "36 - Falling asleep" }
music{ id = "gb/37_dream_shrine", description = "37 - Dream shrine" }
music{ id = "gb/38_song_of_marin_and_link", description = "38 - Song of Marin and Link" }
music{ id = "gb/39_bees", description = "39 - Bees" }
music{ id = "gb/40_animal_village", description = "40 - Animal village" }
music{ id = "gb/41_christine_house", description = "41 - Christine's House" }
music{ id = "gb/42_marin_beach", description = "42 - Marin's beach" }
music{ id = "gb/43_on_the_beach_with_marin", description = "43 - On the beach with Marin" }
music{ id = "gb/44_song_of_marin", description = "44 - Song of Marin" }
music{ id = "gb/45_angler_tunnel_revealed", description = "45 - Angler's tunnel revealed" }
music{ id = "gb/46_tal_tal_mountain_range", description = "46 - Tal tal Mountain Range" }
music{ id = "gb/47_level_4_angler_tunnel", description = "47 - Level 4 - Angler's tunnel" }
music{ id = "gb/48_the_surf_harp", description = "48 - The surf harp" }
music{ id = "gb/49_manbo_mambo", description = "49 - Manbo's mambo" }
music{ id = "gb/51_house_by_the_bay", description = "51 - House by the bay" }
music{ id = "gb/52_fishing_under_the_bridge", description = "52 - Fishing under the bridge" }
music{ id = "gb/53_level_5_catfish_maw", description = "53 - Level 5 - Catfish's maw" }
music{ id = "gb/54_boss_warning", description = "54 - Boss warning" }
music{ id = "gb/55_the_wind_marimba", description = "55 - The wind marimba" }
music{ id = "gb/56_frogs_song_of_soul", description = "56 - Frogs Song Of Soul" }
music{ id = "gb/58_southern_shrine", description = "58 - Southern shrine" }
music{ id = "gb/59_level_6_face_shrine", description = "59- Level 6 - Face shrine" }
music{ id = "gb/60_coral_triangle", description = "68 - Coral triangle" }
music{ id = "gb/63_cucco_house", description = "63 - Cucco house" }
music{ id = "gb/64_level_7_eagle_tower", description = "64 - Level 7 - Eagle's tower" }
music{ id = "gb/67_organ_of_evening_calm", description = "67 - Organ of evening calm" }
music{ id = "gb/69_level_8_turtle_rock", description = "69 - Level 8 - Turtle rock" }
music{ id = "gb/70_thunder_drum", description = "70 - Thunder drum" }
music{ id = "gb/71_color_dungeon", description = "71 - Color dungeon" }
music{ id = "gb/72_great_fairy_fountain", description = "72 - Great fairy fountain" }
music{ id = "gb/74_wind_fish_egg", description = "74 - Wind fish egg" }
music{ id = "gb/82_game_over", description = "82 - Game over" }
music{ id = "n64/great_bay_temple", description = "Great bay temple" }
music{ id = "snes/02_title", description = "02 - Title" }
music{ id = "snes/02_title_no_intro", description = "02 - Title No Intro" }
music{ id = "snes/06_marin_house", description = "06 - Marin's House" }
music{ id = "snes/07_koholint_island", description = "07 - Koholint Island.ogg" }
music{ id = "snes/08_the_owl", description = "08 - The Owl" }
music{ id = "snes/09_beginning_of_the_journey", description = "09 - Begining Of The Journey" }
music{ id = "snes/10_overworld", description = "10 - Overworld" }
music{ id = "snes/11_mabe_village", description = "11 - Mabe Village" }
music{ id = "snes/12_house", description = "12 - House" }
music{ id = "snes/13_phone", description = "13 - Phone" }
music{ id = "snes/14_shop", description = "14 - Shop" }
music{ id = "snes/14_shop_high", description = "14 - Shop High" }
music{ id = "snes/15_trendy_game", description = "15 - Trendy Game" }
music{ id = "snes/16_mysterious_forest", description = "16 - Mysterious Forest" }
music{ id = "snes/17_adrenaline_rush", description = "17 - Adrenaline Rush" }
music{ id = "snes/18_cave", description = "18 - Cave" }
music{ id = "snes/19_level_1_tail_cave", description = "19 - Level 1 - Tail Cave" }
music{ id = "snes/20_sidescrolling", description = "20 - Sidescrolling" }
music{ id = "snes/21_mini_boss_battle", description = "21 - Mini Boss Battle" }
music{ id = "snes/22_boss_battle", description = "22 - Boss Battle" }
music{ id = "snes/23_boss_defeated", description = "23 - Boss Defeated" }
music{ id = "snes/24_instrument_of_the_sirens", description = "24 - Instrument Of The Sirens" }
music{ id = "snes/25_the_full_moon_cello", description = "25 - The Full Moon Cello" }
music{ id = "snes/26_bowwow_dognapped", description = "26 - Bowow Dognapped" }
music{ id = "snes/27_mr_write_house", description = "27 - Mr Write" }
music{ id = "snes/28_level_2_bottle_grotto", description = "28 - Level 2 - Bottle Grotto" }
music{ id = "snes/29_the_conch_horn", description = "29 - The Conch Horn" }
music{ id = "snes/30_richard_villa", description = "30 - Richard Villa" }
music{ id = "snes/31_kiki_bridge", description = "31 - Kiki Bridge" }
music{ id = "snes/32_kanalet_castle", description = "33 - Kanalet Castle" }
music{ id = "snes/33_level_3_key_cavern", description = "33 - Level 3 - Key Cavern" }
music{ id = "snes/34_the_sea_lily_bell", description = "34 - The Sea Lily Bell" }
music{ id = "snes/41_christine_house", description = "41 - Christine's House" }
music{ id = "snes/44_song_of_marin", description = "44 - Song of Marin" }
music{ id = "snes/46_tal_tal_mountain_range", description = "46 - Tal Tal Mountain Range" }
music{ id = "snes/47_level_4_angler_tunnel", description = "47 - Level 4 - Angler Tunnel" }
music{ id = "snes/48_the_surf_harp", description = "48 - The Surf Harp" }
music{ id = "snes/51_house_by_the_bay", description = "51 - House By The Bay" }
music{ id = "snes/52_fishing_under_the_bridge", description = "52 - Fishing Under The Bridge" }
music{ id = "snes/53_level_5_catfish_maw", description = "53 - Level 5 - Catfish's maw" }
music{ id = "snes/54_boss_warning", description = "54 - Boss Warning" }
music{ id = "snes/55_the_wind_marimba", description = "55 - The Wind Marimba" }
music{ id = "snes/56_frogs_song_of_soul", description = "56 - Frogs Song Of Soul" }
music{ id = "snes/58_southern_shrine", description = "58 - Southern Shrine" }
music{ id = "snes/59_level_6_face_shrine", description = "59 - Level 6 - Face Shrine" }
music{ id = "snes/60_coral_triangle", description = "60 - Coral Triangle" }
music{ id = "snes/67_organ_of_evening_calm", description = "67 - Organ of Evening Calm" }
music{ id = "snes/70_thunder_drum", description = "70 - Thunder Drum" }
music{ id = "snes/74_wind_fish_egg", description = "74 - Wind fish egg" }

sound{ id = "arrow_hit", description = "Empty sound" }
sound{ id = "boomerang", description = "Empty sound" }
sound{ id = "boss_hurt", description = "Empty sound" }
sound{ id = "boss_killed", description = "Empty sound" }
sound{ id = "bow", description = "Empty sound" }
sound{ id = "cane", description = "Empty sound" }
sound{ id = "chest", description = "Empty sound" }
sound{ id = "chest_open", description = "Empty sound" }
sound{ id = "door_closed", description = "Empty sound" }
sound{ id = "door_open", description = "Empty sound" }
sound{ id = "door_unlocked", description = "Empty sound" }
sound{ id = "enemy_hurt", description = "Empty sound" }
sound{ id = "enemy_killed", description = "Empty sound" }
sound{ id = "explosion", description = "Empty sound" }
sound{ id = "gb/enemies/angler_fish_lunge", description = "Angler fish lunge" }
sound{ id = "gb/enemies/anti_kirby", description = "Anti kirby" }
sound{ id = "gb/enemies/blade_trap", description = "Blade trap" }
sound{ id = "gb/enemies/boss_bursting", description = "Boss bursting" }
sound{ id = "gb/enemies/boss_bursting_fast1", description = "Boss burting fast 1" }
sound{ id = "gb/enemies/boss_bursting_fast2", description = "Boss busting fast 2" }
sound{ id = "gb/enemies/boss_die", description = "Boss die" }
sound{ id = "gb/enemies/boss_explode", description = "Boss explode" }
sound{ id = "gb/enemies/boss_hit", description = "Boss hit" }
sound{ id = "gb/enemies/boss_jump", description = "Boss jump" }
sound{ id = "gb/enemies/bounce", description = "Bouncing" }
sound{ id = "gb/enemies/cueball_swim", description = "Cueball swim" }
sound{ id = "gb/enemies/dethl_arm_spin", description = "Dethl arm spin" }
sound{ id = "gb/enemies/dethl_die", description = "Dethl die" }
sound{ id = "gb/enemies/dodongo_snake_swallow", description = "Dodongo snake swallow" }
sound{ id = "gb/enemies/enemy_die", description = "Enemy die" }
sound{ id = "gb/enemies/enemy_die_power", description = "Enemy die power" }
sound{ id = "gb/enemies/enemy_fall", description = "Enemy fall" }
sound{ id = "gb/enemies/enemy_hit", description = "Enemy hit" }
sound{ id = "gb/enemies/enemy_hit_power", description = "Enemy hit power" }
sound{ id = "gb/enemies/enemy_jump", description = "Enemy jump" }
sound{ id = "gb/enemies/enemy_rebound", description = "Enemy rebound" }
sound{ id = "gb/enemies/evil_eagle_flap", description = "Evil eagle flap" }
sound{ id = "gb/enemies/evil_eagle_fly_away", description = "Evil eagle fly away" }
sound{ id = "gb/enemies/evil_eagle_flyby", description = "Evil eagle flyby" }
sound{ id = "gb/enemies/evil_eagle_skid", description = "Evil eagle skid" }
sound{ id = "gb/enemies/floor_tiles", description = "Floor tiles" }
sound{ id = "gb/enemies/genie_appear", description = "Genie appear" }
sound{ id = "gb/enemies/genie_bottle_smash", description = "Genie bottle smash" }
sound{ id = "gb/enemies/genie_disappear", description = "Genie disapear" }
sound{ id = "gb/enemies/genie_fireball", description = "Genie fireball" }
sound{ id = "gb/enemies/grimcreeper_big_keese", description = "Grimcreeper big keese" }
sound{ id = "gb/enemies/hinox_grab", description = "Hinox grab" }
sound{ id = "gb/enemies/hot_head_splash_fire", description = "Hot head splash fire" }
sound{ id = "gb/enemies/lanmola_dig", description = "Lanmola dig" }
sound{ id = "gb/enemies/laser", description = "Laser" }
sound{ id = "gb/enemies/master_stalfos_crumble", description = "Master stalfos crumble" }
sound{ id = "gb/enemies/master_stalfos_escape", description = "Master stalfos escape" }
sound{ id = "gb/enemies/master_stalfos_slash", description = "Master stalfos slash" }
sound{ id = "gb/enemies/moldorm_segment_explode", description = "Moldorm segment explode" }
sound{ id = "gb/enemies/moldorm_segment_explode_full", description = "Moldorm segment explode full" }
sound{ id = "gb/enemies/moldorm_speedy", description = "Moldorm speedy" }
sound{ id = "gb/enemies/nightmare_shadow1_damaged", description = "Nightmare shadow 1_damaged" }
sound{ id = "gb/enemies/nightmare_shadow1_split", description = "Nightmare shadow1 split" }
sound{ id = "gb/enemies/nightmare_shadow2_charge", description = "Nightmare shadow2 charge" }
sound{ id = "gb/enemies/nightmare_shadow2_dizzy", description = "Nightmare shadow 2 dizzy" }
sound{ id = "gb/enemies/nightmare_shadow2_shoot_energy", description = "Nightmare shadow 2 shoot energy" }
sound{ id = "gb/enemies/nightmare_shadow2_shoot_homing", description = "Nightmare shadow 2 shoot homing" }
sound{ id = "gb/enemies/nightmare_shadow2_shoot_homing_split", description = "Nightmare shadow 2 shoot homing split" }
sound{ id = "gb/enemies/nightmare_shadow3_move", description = "Nightmare shadow 3 move" }
sound{ id = "gb/enemies/nightmare_shadow3_move_fast", description = "Nightmare shadow 3 move fast" }
sound{ id = "gb/enemies/nightmare_shadow4_bat", description = "Nightmare shadow 4 bat" }
sound{ id = "gb/enemies/nightmare_shadow4_stafffly", description = "Nightmare shadow 4_stafffly" }
sound{ id = "gb/enemies/nightmare_shadow4_summon_staff", description = "Nightmare shadow 4 summon staff" }
sound{ id = "gb/enemies/nightmare_shadows_move", description = "Nightmare shadows move" }
sound{ id = "gb/enemies/nightmare_shadows_throw_staff", description = "Nightmares shadows throw staff" }
sound{ id = "gb/enemies/nightmare_shadows_transform", description = "Nightmare shadows transform" }
sound{ id = "gb/enemies/nightmare_shadows_warning", description = "Nightmare shadows warning" }
sound{ id = "gb/enemies/octorok_firing", description = "Octorok firing" }
sound{ id = "gb/enemies/pairodd_teleport", description = "Pairodd teleport" }
sound{ id = "gb/enemies/rolling_bones_roller", description = "Rolling bones roller" }
sound{ id = "gb/enemies/sea_urchin_push1", description = "Sea urchin push 1" }
sound{ id = "gb/enemies/sea_urchin_push2", description = "Sea urchin push 2" }
sound{ id = "gb/enemies/slime_eel_appear", description = "Slime eel appear" }
sound{ id = "gb/enemies/slime_eel_grab", description = "Slim eel grab" }
sound{ id = "gb/enemies/smasher_pickup", description = "Smasher pickup" }
sound{ id = "gb/enemies/turtle_rock_alive", description = "Turtle rock alive" }
sound{ id = "gb/enemies/turtle_rock_blink1", description = "Turtle rock blink 1" }
sound{ id = "gb/enemies/turtle_rock_explode", description = "Turtle rock explode" }
sound{ id = "gb/enemies/turtle_rock_shed_full", description = "Turtle rock shed full" }
sound{ id = "gb/enemies/turtlerock_blink2", description = "Turtlerock blink 2" }
sound{ id = "gb/enemies/turtlerock_shed", description = "Turtlerock shed" }
sound{ id = "gb/enemies/vacuum_mouth", description = "Vacuum mouth" }
sound{ id = "gb/hero/bounce", description = "Bounce" }
sound{ id = "gb/hero/cliff_jump", description = "Cliff jump" }
sound{ id = "gb/hero/dizzy", description = "Dizzy" }
sound{ id = "gb/hero/dying", description = "Dying" }
sound{ id = "gb/hero/fall", description = "Fall" }
sound{ id = "gb/hero/hurt", description = "Hurt" }
sound{ id = "gb/hero/jump", description = "Jump" }
sound{ id = "gb/hero/land", description = "Land" }
sound{ id = "gb/hero/launched", description = "Launched" }
sound{ id = "gb/hero/pickup", description = "Pickup" }
sound{ id = "gb/hero/rebound", description = "Rebound" }
sound{ id = "gb/hero/run", description = "Run" }
sound{ id = "gb/hero/shock", description = "Shock" }
sound{ id = "gb/hero/swim", description = "Swim" }
sound{ id = "gb/hero/throw", description = "Throw" }
sound{ id = "gb/hero/wade1", description = "Wade 1" }
sound{ id = "gb/hero/wade2", description = "Wade 2" }
sound{ id = "gb/hero/walk_on_grass", description = "gb/hero/walk_on_grass" }
sound{ id = "gb/items/bomb_drop", description = "Bomb drop" }
sound{ id = "gb/items/bomb_explode", description = "Bomb explode" }
sound{ id = "gb/items/boomerang", description = "Boomerang" }
sound{ id = "gb/items/bow_arrow", description = "Bow arrow" }
sound{ id = "gb/items/fanfare_heart_container", description = "Fanfare heart container" }
sound{ id = "gb/items/fanfare_item", description = "Fanfare item" }
sound{ id = "gb/items/fanfare_item_extended", description = "Fanfare item extended" }
sound{ id = "gb/items/fire_rod", description = "Fire rod" }
sound{ id = "gb/items/get_item", description = "Get item" }
sound{ id = "gb/items/get_item2", description = "Get item 2" }
sound{ id = "gb/items/get_power_up", description = "Get power up" }
sound{ id = "gb/items/get_rupee", description = "fet rupee" }
sound{ id = "gb/items/get_sword", description = "Get sword" }
sound{ id = "gb/items/hookshot", description = "Hookshot" }
sound{ id = "gb/items/magic_powder", description = "Magic powder" }
sound{ id = "gb/items/magic_powder_ignite", description = "Magic powder ignite" }
sound{ id = "gb/items/ocarina_ballad", description = "Ocarina ballad" }
sound{ id = "gb/items/ocarina_default", description = "Ocarina default" }
sound{ id = "gb/items/ocarina_frog_song", description = "Ocarina frog song" }
sound{ id = "gb/items/ocarina_frog_song_revive_1", description = "Ocarina frog song revive 1" }
sound{ id = "gb/items/ocarina_frog_song_revive_2", description = "Ocarina frog song revive 2" }
sound{ id = "gb/items/ocarina_mambo", description = "Ocarina mambo" }
sound{ id = "gb/items/ocarina_mambo_warp", description = "Ocarina membo warp" }
sound{ id = "gb/items/shield", description = "Shield" }
sound{ id = "gb/items/shield_deflect", description = "Shield deflect" }
sound{ id = "gb/items/shovel_dig", description = "Shovel dig" }
sound{ id = "gb/items/sword_charge", description = "Sword charge" }
sound{ id = "gb/items/sword_shoot", description = "Sword shoot" }
sound{ id = "gb/items/sword_slash1", description = "Sword slash 1" }
sound{ id = "gb/items/sword_slash2", description = "Sword slash 2" }
sound{ id = "gb/items/sword_slash3", description = "Sword slash 3" }
sound{ id = "gb/items/sword_slash4", description = "Sword slash 4" }
sound{ id = "gb/items/sword_spin", description = "Sword spin" }
sound{ id = "gb/items/sword_tap", description = "Sword tap" }
sound{ id = "gb/items/sword_tap_bombable", description = "Sword tap bombable" }
sound{ id = "gb/menus/menu_cursor", description = "Menu cursor" }
sound{ id = "gb/menus/menu_select", description = "Menu select" }
sound{ id = "gb/menus/pause_menu_close", description = "Pause menu close" }
sound{ id = "gb/menus/pause_menu_open", description = "Pause menu open" }
sound{ id = "gb/menus/solarus_logo", description = "Solarus logo" }
sound{ id = "gb/menus/solarus_team_logo", description = "Solarus team logo" }
sound{ id = "gb/menus/text_done", description = "Text done" }
sound{ id = "gb/menus/text_letter", description = "Text letter" }
sound{ id = "gb/menus/title_appear", description = "Title appear" }
sound{ id = "gb/misc/beehive_bees", description = "Beehive bees" }
sound{ id = "gb/misc/beehive_fall", description = "Beehive fall" }
sound{ id = "gb/misc/beehive_poke1", description = "Beehive poke 1" }
sound{ id = "gb/misc/beehive_poke2", description = "Beehive poke 2" }
sound{ id = "gb/misc/bowwow", description = "Bowwow" }
sound{ id = "gb/misc/bush_cut", description = "Bush cut" }
sound{ id = "gb/misc/camera", description = "Camera" }
sound{ id = "gb/misc/chest_open", description = "Chest open" }
sound{ id = "gb/misc/cucco", description = "Cucco" }
sound{ id = "gb/misc/dungeon_crystal", description = "Dungeon crystal" }
sound{ id = "gb/misc/dungeon_door_open", description = "Dungeon door open" }
sound{ id = "gb/misc/dungeon_door_slam", description = "Dungeon door slam" }
sound{ id = "gb/misc/dungeon_one_way_door", description = "Dungeon one way door" }
sound{ id = "gb/misc/dungeon_open", description = "Dungeon open" }
sound{ id = "gb/misc/dungeon_shake", description = "Dungeon shake" }
sound{ id = "gb/misc/dungeon_signal", description = "Dungeon signal" }
sound{ id = "gb/misc/dungeon_switch", description = "Dungeon switch" }
sound{ id = "gb/misc/dungeon_teleport", description = "Dungeon teleport" }
sound{ id = "gb/misc/dungeon_teleport_appear", description = "Dungeon teleport appear" }
sound{ id = "gb/misc/dungeon_transport_out", description = "Dungeon transport out" }
sound{ id = "gb/misc/eagles_tower_column_fall", description = "Eagle's tower column fall" }
sound{ id = "gb/misc/eagles_tower_rotate", description = "Eagle's tower rotate" }
sound{ id = "gb/misc/error", description = "Error" }
sound{ id = "gb/misc/face_shrine_grow", description = "Face shrine grow" }
sound{ id = "gb/misc/ghost", description = "Ghost" }
sound{ id = "gb/misc/great_fairy_heal", description = "Great fairy heal" }
sound{ id = "gb/misc/great_fairy_vanish", description = "Great fairy vanish" }
sound{ id = "gb/misc/ground_crumble", description = "Ground crumble" }
sound{ id = "gb/misc/kiki", description = "Kiki" }
sound{ id = "gb/misc/koholint_vanish", description = "Koholint vanish" }
sound{ id = "gb/misc/low_health", description = "Low health" }
sound{ id = "gb/misc/mysterious_woods_lost", description = "Mysterious wood lost" }
sound{ id = "gb/misc/owl_fly_away", description = "Owl fly away" }
sound{ id = "gb/misc/owl_fly_in", description = "Owl fly in" }
sound{ id = "gb/misc/owl_hoot1", description = "Owl hoot 1" }
sound{ id = "gb/misc/owl_hoot2", description = "Owl hoot 2" }
sound{ id = "gb/misc/rock_push", description = "Rock push" }
sound{ id = "gb/misc/rock_shatter", description = "Rock shatter" }
sound{ id = "gb/misc/seagull", description = "Seagull" }
sound{ id = "gb/misc/seashell_mansion_meterfull", description = "Seashell mansion meter full" }
sound{ id = "gb/misc/secret1", description = "Secret 1" }
sound{ id = "gb/misc/secret2", description = "Secret 2" }
sound{ id = "gb/misc/shore", description = "Shore" }
sound{ id = "gb/misc/sirens_instruments_appear", description = "Siren's instrument appear" }
sound{ id = "gb/misc/stairs", description = "Stairs" }
sound{ id = "gb/misc/sword_electricity", description = "Sword electricity" }
sound{ id = "gb/misc/taltalheights_drain", description = "Tal tal heights drain" }
sound{ id = "gb/misc/thunder", description = "Thunder" }
sound{ id = "gb/misc/trendy_game_lever", description = "Trendy game lever" }
sound{ id = "gb/misc/trendy_game_win", description = "Trendy game win" }
sound{ id = "gb/misc/walrus", description = "Walrus" }
sound{ id = "gb/misc/walrus_splash", description = "Walrus splash" }
sound{ id = "gb/misc/waterfall", description = "Waterfall" }
sound{ id = "gb/misc/waterjet", description = "Waterjet" }
sound{ id = "gb/misc/waterjet_clear", description = "Waterjet clear" }
sound{ id = "gb/misc/wind_fish_cry_clear", description = "Winf fish cry clear" }
sound{ id = "gb/misc/windfish_appear", description = "Wind fish appear" }
sound{ id = "gb/misc/windfish_cry", description = "Wind fish cry" }
sound{ id = "gb/misc/zap", description = "Zap" }
sound{ id = "hero_falls", description = "Empty sound" }
sound{ id = "hero_hurt", description = "Empty sound" }
sound{ id = "hero_lands", description = "Empty sound" }
sound{ id = "hero_pushes", description = "Empty sound" }
sound{ id = "hookshot", description = "Empty sound" }
sound{ id = "jump", description = "Empty sound" }
sound{ id = "lift", description = "Empty sound" }
sound{ id = "message_end", description = "Empty sound" }
sound{ id = "monster_hurt", description = "Empty sound" }
sound{ id = "picked_item", description = "Empty sound" }
sound{ id = "running", description = "Empty sound" }
sound{ id = "running_obstacle", description = "Empty sound" }
sound{ id = "shield", description = "Empty sound" }
sound{ id = "snes/enemies/blade_trap", description = "Blade trap" }
sound{ id = "snes/enemies/boss_die", description = "Boss dying" }
sound{ id = "snes/enemies/boss_hit", description = "Boss hit" }
sound{ id = "snes/enemies/bounce", description = "Bounce" }
sound{ id = "snes/enemies/enemy_die", description = "Enemy die" }
sound{ id = "snes/enemies/enemy_hit", description = "Enemy hit" }
sound{ id = "snes/enemies/enemy_rebound", description = "Enemy rebound" }
sound{ id = "snes/enemies/fireball", description = "Zora's Fireball" }
sound{ id = "snes/enemies/laser", description = "Laser" }
sound{ id = "snes/enemies/octorok_firing", description = "Octorok firing" }
sound{ id = "snes/enemies/sea_urchin_push1", description = "Sea urchin push 1" }
sound{ id = "snes/enemies/sea_urchin_push2", description = "Sea urchin push 2" }
sound{ id = "snes/enemies/wizzrobe", description = "Wizzrobe" }
sound{ id = "snes/hero/bounce", description = "Bounce" }
sound{ id = "snes/hero/cliff_jump", description = "Cliff jump" }
sound{ id = "snes/hero/diving", description = "Diving" }
sound{ id = "snes/hero/dying", description = "Dying" }
sound{ id = "snes/hero/fall", description = "Fall" }
sound{ id = "snes/hero/hurt", description = "Hurt" }
sound{ id = "snes/hero/jump", description = "Jump" }
sound{ id = "snes/hero/land", description = "Land" }
sound{ id = "snes/hero/pickup", description = "Pickup" }
sound{ id = "snes/hero/rebound", description = "Rebound" }
sound{ id = "snes/hero/run", description = "Run" }
sound{ id = "snes/hero/shock", description = "Shock" }
sound{ id = "snes/hero/splash", description = "Splash" }
sound{ id = "snes/hero/swim", description = "Swimming" }
sound{ id = "snes/hero/throw", description = "Throw" }
sound{ id = "snes/hero/wade1", description = "Walk in water 1" }
sound{ id = "snes/hero/wade2", description = "Walk in water 2" }
sound{ id = "snes/hero/walk_on_grass", description = "Walk on grass" }
sound{ id = "snes/items/arrow_hit", description = "Arrow (wall hit)" }
sound{ id = "snes/items/bomb_drop", description = "Bomb drop" }
sound{ id = "snes/items/bomb_explode", description = "Bomb explode" }
sound{ id = "snes/items/boomerang", description = "Boomerang" }
sound{ id = "snes/items/bow_arrow", description = "Bow arrow" }
sound{ id = "snes/items/fanfare_heart_container", description = "Fanfare heart container" }
sound{ id = "snes/items/fanfare_item", description = "Fanfare item" }
sound{ id = "snes/items/fanfare_item_extended", description = "Fanfare item extended" }
sound{ id = "snes/items/fire_rod", description = "Fire rod" }
sound{ id = "snes/items/get_item", description = "Get item" }
sound{ id = "snes/items/get_item2", description = "Get item 2" }
sound{ id = "snes/items/get_power_up", description = "Get power up" }
sound{ id = "snes/items/get_rupee", description = "Get rupee" }
sound{ id = "snes/items/get_sword", description = "Get sword" }
sound{ id = "snes/items/hammer", description = "Hammer" }
sound{ id = "snes/items/hammer_stake", description = "Hammer (peg hit)" }
sound{ id = "snes/items/hookshot", description = "Hookshot" }
sound{ id = "snes/items/magic_powder", description = "Magic powder" }
sound{ id = "snes/items/shield", description = "Shield" }
sound{ id = "snes/items/shovel_dig", description = "Shovel dig" }
sound{ id = "snes/items/sword_charge", description = "Sword charge" }
sound{ id = "snes/items/sword_shoot", description = "Sword beam" }
sound{ id = "snes/items/sword_slash1", description = "Sword slash 1" }
sound{ id = "snes/items/sword_slash2", description = "Sword slash 2" }
sound{ id = "snes/items/sword_slash3", description = "Sword slash 3" }
sound{ id = "snes/items/sword_slash4", description = "Sword slash 4" }
sound{ id = "snes/items/sword_spin", description = "Sword spin" }
sound{ id = "snes/items/sword_tap", description = "Sword tap" }
sound{ id = "snes/items/sword_tap_bombable", description = "Sword tap bombable" }
sound{ id = "snes/menus/menu_cursor", description = "Menu cursor" }
sound{ id = "snes/menus/menu_select", description = "Menu select" }
sound{ id = "snes/menus/pause_menu_close", description = "Pause menu close" }
sound{ id = "snes/menus/pause_menu_open", description = "Pause menu open" }
sound{ id = "snes/menus/solarus_logo", description = "Solarus logo" }
sound{ id = "snes/menus/solarus_team_logo", description = "Solarus team logo" }
sound{ id = "snes/menus/text_done", description = "text done" }
sound{ id = "snes/menus/text_letter", description = "Text letter" }
sound{ id = "snes/misc/beehive_bees", description = "Beehive bees" }
sound{ id = "snes/misc/bowwow", description = "Bowwow" }
sound{ id = "snes/misc/bush_cut", description = "Bush cut" }
sound{ id = "snes/misc/chest_open", description = "Chest open" }
sound{ id = "snes/misc/cucco", description = "Cucco" }
sound{ id = "snes/misc/dungeon_door_open", description = "Dungeon door open" }
sound{ id = "snes/misc/dungeon_door_slam", description = "Dungeon door slam" }
sound{ id = "snes/misc/dungeon_open", description = "Dungeon open" }
sound{ id = "snes/misc/dungeon_signal", description = "Dungeon signal" }
sound{ id = "snes/misc/dungeon_switch", description = "Dungeon switch" }
sound{ id = "snes/misc/dungeon_teleport", description = "Dungeon teleport" }
sound{ id = "snes/misc/error", description = "Error" }
sound{ id = "snes/misc/ground_crumble", description = "Ground crumble" }
sound{ id = "snes/misc/kiki", description = "Monkey" }
sound{ id = "snes/misc/low_health", description = "Low health" }
sound{ id = "snes/misc/mysterious_woods_lost", description = "Mysterious woods lost" }
sound{ id = "snes/misc/owl_fly_away", description = "Owl fly away" }
sound{ id = "snes/misc/owl_fly_in", description = "Owl fly in" }
sound{ id = "snes/misc/owl_hoot1", description = "owl hoot 1" }
sound{ id = "snes/misc/owl_hoot2", description = "Owl hoot 2" }
sound{ id = "snes/misc/rock_push", description = "Rock push" }
sound{ id = "snes/misc/rock_shatter", description = "Rock shatter" }
sound{ id = "snes/misc/seagull", description = "Seagull" }
sound{ id = "snes/misc/secret1", description = "Secret 1" }
sound{ id = "snes/misc/secret2", description = "Secret 2" }
sound{ id = "snes/misc/shore", description = "Shore" }
sound{ id = "snes/misc/stairs", description = "Stairs" }
sound{ id = "splash", description = "Empty sound" }
sound{ id = "stairs_down_end", description = "Empty sound" }
sound{ id = "stairs_down_start", description = "Empty sound" }
sound{ id = "stairs_up_end", description = "Empty sound" }
sound{ id = "stairs_up_start", description = "Empty sound" }
sound{ id = "stone", description = "Empty sound" }
sound{ id = "swim", description = "Empty sound" }
sound{ id = "switch", description = "Empty sound" }
sound{ id = "sword1", description = "Empty sound" }
sound{ id = "sword_spin_attack_load", description = "Empty sound" }
sound{ id = "sword_spin_attack_release", description = "Empty sound" }
sound{ id = "sword_tapping", description = "Empty sound" }
sound{ id = "sword_tapping_weak_wall", description = "Empty sound" }
sound{ id = "throw", description = "Empty sound" }
sound{ id = "timer", description = "Empty sound" }
sound{ id = "timer_hurry", description = "Empty sound" }
sound{ id = "treasure", description = "Empty sound" }
sound{ id = "victory", description = "Empty sound" }
sound{ id = "walk_on_grass", description = "Empty sound" }
sound{ id = "walk_on_water", description = "Empty sound" }
sound{ id = "wrong", description = "Empty sound" }

item{ id = "acorn", description = "Acorn" }
item{ id = "angler_key", description = "Angler key" }
item{ id = "arrow", description = "Arrow" }
item{ id = "beak_of_stone", description = "Beak of stone" }
item{ id = "bird_key", description = "Bird key" }
item{ id = "bomb", description = "Bomb" }
item{ id = "bombs_bag", description = "Bombs bag" }
item{ id = "bombs_counter", description = "Bombs counter" }
item{ id = "boomerang", description = "Boomerang" }
item{ id = "boss_key", description = "Boss key" }
